Product_id,Product_weight,Product_fat,Product_type,Product_MRP,Product_%discount
3397,8.29,3,25,178.85,12
3398,9.87,0,10,69.49,5
3399,9.82,0,10,35.06,16
3400,8.38,1,6,113.32,
3401,7.59,2,24,284.59,6
3402,0.41,2,13,120.39,
3403,6.68,2,14,54.03,
3404,3.21,0,15,216.11,20
3405,0.79,2,9,310.51,
3406,5.51,2,18,154.97,18
3407,8.2,1,13,69.8,10
3408,7.25,0,11,71.21,18
3409,1.71,3,6,8.99,13
3410,1.28,1,17,186.9,10
3411,2.4,2,7,13.75,
3412,9.59,3,1,54.01,
3413,5.46,0,12,84.31,18
3414,2.14,2,9,6.25,12
3415,3.14,2,0,127.92,3
3416,4.07,3,13,398.47,8
3417,5.7,2,1,263.85,12
3418,6.3,1,13,309.63,18
3419,3.51,2,18,167.96,18
3420,0.25,2,0,284.88,
3421,4.13,1,20,82.67,19
3422,4.15,1,27,195.41,5
3423,3.08,1,10,219.74,0
3424,0.69,0,10,190.83,
3425,7.38,0,17,182.03,3
3426,4.92,1,25,21.59,
3427,5.33,2,2,130.35,7
3428,8.93,0,13,107.33,18
3429,6.3,1,21,322.8,5
3430,7.38,0,12,228.74,13
3431,9.73,1,16,152.89,17
3432,3.76,1,10,218.28,
3433,1.96,2,8,312.16,18
3434,8.6,2,19,327.03,9
3435,3.65,0,0,205.65,3
3436,3.56,1,2,244.44,
3437,4.18,2,22,44.66,19
3438,6.37,3,21,246.66,7
3439,8.38,2,30,345.02,6
3440,7.86,2,23,51.11,
3441,7.57,2,4,57.14,2
3442,9.82,3,7,252.72,14
3443,6.09,2,29,252.78,9
3444,9.21,2,5,119.85,7
3445,9.28,2,11,398.18,14
3446,4.17,2,6,24.4,9
3447,0.23,1,28,336.99,10
3448,0.95,1,2,84.86,14
3449,4.27,2,25,11.46,9
3450,2.96,1,12,297.47,
3451,6.24,1,29,247.62,4
3452,5.89,0,27,332.52,4
3453,2.55,1,1,32.23,12
3454,4.75,2,13,72.1,19
3455,7.5,2,11,205.5,9
3456,1.93,2,11,66.04,
3457,4.08,3,22,399.48,19
3458,7.7,2,17,383.0,11
3459,9.83,2,0,145.93,10
3460,7.0,3,2,32.8,19
3461,5.61,2,19,381.21,8
3462,7.85,0,28,35.62,5
3463,1.83,1,1,76.02,4
3464,1.76,1,22,117.28,9
3465,4.72,0,13,13.57,6
3466,5.72,0,1,304.27,
3467,3.93,1,3,246.14,2
3468,1.59,2,23,396.93,13
3469,6.12,2,10,254.29,5
3470,6.47,3,1,396.47,3
3471,3.42,0,20,135.73,
3472,5.96,1,19,262.83,6
3473,5.32,2,16,51.07,13
3474,8.66,3,6,279.69,
3475,7.89,3,29,52.53,8
3476,8.06,3,25,203.55,4
3477,4.31,0,27,122.22,11
3478,6.4,0,16,272.78,20
3479,4.49,0,26,346.46,18
3480,0.48,3,10,54.07,
3481,4.62,3,12,53.16,1
3482,9.68,2,14,1.77,3
3483,7.89,3,26,37.69,
3484,1.66,2,25,307.96,
3485,2.63,0,6,105.73,
3486,8.85,3,17,118.98,2
3487,4.11,1,11,257.63,2
3488,9.06,1,10,294.41,9
3489,1.86,0,22,342.2,9
3490,6.84,2,27,187.13,11
3491,2.91,0,15,305.74,
3492,2.79,0,13,218.37,
3493,7.78,0,24,63.39,18
3494,5.31,0,3,126.66,2
3495,5.84,0,29,118.87,
3496,4.64,2,17,65.5,15
3497,9.86,3,6,160.0,0
3498,9.15,0,23,227.45,6
3499,3.63,0,21,155.31,12
3500,9.41,2,3,370.75,
3501,5.5,2,4,179.38,15
3502,4.63,1,10,324.85,16
3503,8.03,1,15,93.11,6
3504,1.36,3,28,251.68,
3505,1.39,1,15,305.13,
3506,5.47,1,10,339.35,3
3507,4.15,2,10,141.94,15
3508,1.26,0,21,104.68,1
3509,7.16,2,3,51.58,12
3510,3.19,0,9,380.53,
3511,6.47,0,11,369.4,9
3512,0.65,3,19,366.21,
3513,6.48,2,16,271.49,8
3514,5.21,1,24,215.11,18
3515,5.69,0,7,241.42,7
3516,5.88,0,5,138.16,1
3517,9.64,1,13,279.07,3
3518,7.0,2,4,298.79,13
3519,9.36,3,3,176.13,11
3520,8.95,0,18,276.17,
3521,4.28,1,17,285.68,16
3522,2.31,1,7,172.75,
3523,3.08,3,27,112.64,
3524,8.76,0,6,343.52,10
3525,7.36,1,6,150.6,16
3526,6.85,1,12,23.38,16
3527,5.36,1,18,93.27,1
3528,8.57,3,28,27.96,
3529,5.54,3,23,245.21,19
3530,1.08,2,0,6.75,20
3531,3.56,3,3,260.12,5
3532,4.58,3,24,22.78,1
3533,6.57,0,15,231.86,7
3534,5.35,0,29,336.83,5
3535,3.29,3,8,65.77,10
3536,0.17,3,29,172.57,7
3537,8.82,1,18,356.14,0
3538,4.88,0,6,338.08,18
3539,8.32,2,8,97.47,0
3540,1.34,3,28,282.43,4
3541,2.67,0,7,253.84,7
3542,6.93,0,24,261.48,10
3543,5.11,1,5,316.26,2
3544,8.19,1,2,191.38,
3545,8.74,3,1,271.3,
3546,7.37,1,5,65.23,14
3547,6.52,3,23,109.69,5
3548,7.28,3,6,109.8,
3549,9.47,2,12,300.49,15
3550,0.3,3,20,159.15,
3551,1.14,3,29,358.14,1
3552,9.61,2,26,221.1,14
3553,6.62,3,3,327.75,2
3554,5.93,2,3,313.59,18
3555,1.41,2,25,116.49,20
3556,0.38,0,12,147.49,9
3557,1.77,1,23,96.73,10
3558,2.92,0,4,131.9,
3559,7.3,1,23,108.22,
3560,3.64,2,16,79.42,15
3561,3.84,0,3,85.14,
3562,7.73,3,15,86.98,10
3563,9.29,3,23,35.04,4
3564,9.27,1,11,169.44,
3565,8.99,2,27,396.04,19
3566,8.87,1,29,122.37,19
3567,5.94,0,23,299.52,4
3568,4.84,3,7,390.13,12
3569,7.61,3,3,163.09,20
3570,8.55,1,16,17.05,5
3571,1.46,0,9,342.67,2
3572,8.54,0,4,255.98,13
3573,3.32,2,10,69.06,8
3574,8.45,0,2,114.17,
3575,7.84,1,21,194.69,5
3576,8.9,3,18,209.07,
3577,9.45,0,29,179.59,15
3578,3.75,0,23,214.26,6
3579,7.18,3,19,240.29,
3580,4.58,2,8,69.42,
3581,8.17,0,2,90.46,5
3582,0.49,0,8,32.25,
3583,7.81,1,16,198.28,0
3584,0.54,1,30,348.74,
3585,5.78,2,13,388.51,
3586,1.73,1,23,218.23,16
3587,1.12,0,3,314.58,18
3588,5.13,3,24,229.09,3
3589,1.2,2,30,27.75,5
3590,7.0,1,30,143.24,17
3591,2.24,0,25,170.04,13
3592,3.51,1,0,4.47,14
3593,1.16,2,17,217.83,1
3594,0.34,2,3,247.86,18
3595,1.39,0,15,101.49,18
3596,1.19,2,11,187.28,5
3597,7.9,1,9,228.62,15
3598,1.27,0,2,355.96,8
3599,8.99,3,18,237.62,20
3600,4.33,3,19,278.98,
3601,4.16,2,24,107.1,3
3602,5.21,1,17,151.94,4
3603,1.54,2,30,148.62,
3604,0.89,3,16,204.11,
3605,9.59,2,5,109.21,12
3606,6.71,2,19,21.91,16
3607,0.78,0,18,109.61,15
3608,7.19,3,28,208.76,
3609,5.83,0,4,245.61,6
3610,1.2,3,29,59.43,19
3611,4.22,0,26,178.57,4
3612,6.47,3,21,223.23,12
3613,2.31,0,26,141.55,20
3614,0.21,1,18,235.04,15
3615,9.3,0,2,88.21,0
3616,2.29,0,6,88.59,
3617,0.32,1,11,210.4,7
3618,5.43,3,8,329.84,18
3619,7.7,1,24,151.58,12
3620,3.6,0,13,47.15,14
3621,8.8,2,9,341.84,
3622,6.01,2,16,233.09,1
3623,4.06,1,13,182.31,11
3624,5.85,1,16,97.33,
3625,7.9,3,8,303.8,5
3626,4.07,3,14,3.97,5
3627,4.77,3,23,228.39,0
3628,2.72,2,11,12.45,10
3629,3.78,2,27,58.34,4
3630,4.01,2,16,297.21,
3631,1.51,0,11,120.38,15
3632,3.75,1,0,223.29,
3633,1.53,3,29,191.67,18
3634,0.4,1,25,153.53,
3635,4.01,2,5,33.36,8
3636,3.57,0,21,165.4,
3637,9.98,1,7,258.73,20
3638,8.8,3,29,352.73,15
3639,8.24,3,0,263.18,1
3640,6.37,2,9,289.6,
3641,4.14,2,19,41.02,15
3642,6.05,1,21,132.44,14
3643,3.88,3,4,17.0,3
3644,1.94,2,25,337.34,10
3645,8.65,3,6,318.78,
3646,2.7,2,30,269.45,16
3647,6.3,0,2,216.91,12
3648,7.03,3,24,79.64,
3649,0.31,3,8,157.95,
3650,4.95,1,17,326.49,
3651,9.05,0,24,119.17,1
3652,8.61,1,0,319.97,5
3653,0.91,3,3,109.77,11
3654,9.87,1,19,261.98,7
3655,0.42,1,21,345.82,11
3656,2.24,1,7,362.09,15
3657,8.88,3,20,325.74,17
3658,8.87,0,6,204.31,
3659,9.48,0,29,131.93,12
3660,1.62,1,0,140.76,2
3661,2.44,0,6,186.24,20
3662,4.6,1,7,190.23,18
3663,8.23,2,22,185.42,6
3664,4.6,2,25,17.11,1
3665,9.39,3,11,42.67,14
3666,6.53,3,9,67.22,1
3667,1.64,0,24,162.29,0
3668,9.65,2,23,38.25,11
3669,0.83,2,0,74.4,15
3670,0.23,2,19,159.73,
3671,3.52,3,18,154.98,7
3672,8.56,1,30,60.66,10
3673,9.8,2,14,59.53,18
3674,4.3,0,2,99.95,1
3675,2.27,0,25,395.15,
3676,9.76,3,28,137.6,9
3677,4.74,0,5,259.48,
3678,2.0,0,13,22.07,
3679,0.56,1,22,170.77,9
3680,8.25,1,14,170.81,
3681,7.58,1,0,18.12,6
3682,9.99,0,18,320.96,16
3683,5.27,1,20,156.43,1
3684,5.85,1,17,226.01,1
3685,6.24,3,8,274.1,15
3686,1.98,0,4,175.17,18
3687,2.29,2,4,358.75,
3688,7.85,1,22,112.75,12
3689,2.9,3,28,188.64,13
3690,9.15,0,13,233.01,
3691,0.37,2,30,275.38,20
3692,0.65,3,23,28.01,
3693,5.15,2,29,85.82,12
3694,6.1,3,21,63.97,
3695,0.46,1,0,267.68,11
3696,4.74,1,14,64.12,
3697,4.39,2,20,108.0,13
3698,3.31,0,5,173.11,13
3699,4.3,3,3,348.16,2
3700,9.81,2,9,380.62,
3701,6.09,3,21,384.95,3
3702,4.35,0,11,380.32,9
3703,8.0,2,9,181.66,
3704,4.84,2,27,240.46,15
3705,7.62,1,25,117.29,
3706,1.2,2,21,363.23,0
3707,5.18,3,28,100.36,6
3708,9.2,1,11,109.47,20
3709,8.14,2,28,173.09,9
3710,2.77,2,14,164.07,20
3711,4.72,2,6,133.29,6
3712,0.76,0,2,220.79,2
3713,5.76,1,2,199.96,19
3714,2.45,2,2,60.87,3
3715,8.58,1,26,49.75,18
3716,3.38,2,24,203.15,10
3717,6.84,3,24,50.1,
3718,8.51,3,4,2.69,13
3719,4.3,1,26,216.47,
3720,2.04,0,21,372.66,
3721,2.81,2,15,119.67,12
3722,3.7,1,23,8.83,9
3723,6.64,3,14,269.49,18
3724,7.55,1,7,89.57,
3725,8.62,2,9,2.65,9
3726,7.33,1,0,132.09,6
3727,4.96,2,24,199.39,10
3728,8.32,1,21,177.92,12
3729,9.35,3,19,58.04,3
3730,7.07,0,7,186.2,
3731,9.26,1,11,51.06,16
3732,2.25,0,17,10.72,19
3733,8.02,1,7,91.87,0
3734,3.14,1,2,237.11,16
3735,1.98,1,19,37.29,0
3736,4.95,3,16,257.64,
3737,1.32,1,28,152.66,
3738,1.49,3,17,58.62,
3739,8.29,3,5,66.67,6
3740,9.3,1,11,298.25,
3741,7.09,1,28,41.38,2
3742,0.48,0,10,151.69,
3743,2.74,0,19,85.3,18
3744,0.52,1,25,98.06,
3745,9.85,2,15,135.04,
3746,5.83,2,18,128.37,11
3747,3.78,0,0,232.63,
3748,1.9,0,21,349.14,10
3749,7.48,1,7,124.94,15
3750,9.32,0,25,259.19,
3751,4.6,0,3,211.54,
3752,7.58,1,6,275.4,
3753,5.73,0,29,268.29,5
3754,5.66,3,0,385.08,8
3755,2.82,3,21,72.18,4
3756,5.44,3,30,100.69,7
3757,5.02,0,24,154.58,7
3758,2.87,3,29,393.07,9
3759,4.97,2,7,209.95,8
3760,5.95,3,17,381.81,9
3761,4.19,1,28,385.24,5
3762,1.41,2,12,56.2,
3763,1.19,2,6,377.96,1
3764,2.58,2,0,5.91,20
3765,6.63,0,17,168.37,0
3766,6.52,0,21,37.18,4
3767,3.91,1,15,312.99,5
3768,7.57,3,10,250.42,
3769,3.72,1,27,226.27,1
3770,9.36,1,27,256.76,7
3771,7.03,2,28,175.66,20
3772,9.29,3,7,309.15,20
3773,0.15,3,0,18.36,5
3774,1.18,0,27,225.71,12
3775,9.3,0,1,204.82,3
3776,4.99,2,30,80.72,
3777,6.75,2,24,276.95,17
3778,5.91,3,21,340.61,12
3779,7.59,0,0,186.05,
3780,4.71,3,0,21.69,
3781,5.86,2,4,258.27,13
3782,7.25,2,13,344.39,0
3783,4.82,1,27,133.91,11
3784,1.55,0,12,263.99,3
3785,3.02,1,21,306.34,11
3786,2.88,2,15,350.28,19
3787,7.73,1,19,388.46,6
3788,2.26,0,13,396.27,8
3789,1.74,3,30,331.84,
3790,2.84,0,29,230.31,20
3791,9.48,1,23,126.11,4
3792,4.42,2,8,109.0,7
3793,5.09,1,19,4.68,4
3794,6.51,1,8,367.45,18
3795,1.68,1,8,83.66,18
3796,4.22,1,24,103.7,
3797,9.72,0,6,60.33,1
3798,2.83,1,7,372.33,
3799,1.07,0,3,97.52,10
3800,0.32,2,13,266.8,
3801,6.99,0,4,121.05,17
3802,8.68,1,13,363.44,1
3803,6.54,1,9,56.25,1
3804,8.49,0,9,107.05,8
3805,6.06,0,12,30.34,14
3806,1.74,2,12,211.83,17
3807,0.5,0,17,67.33,20
3808,3.05,2,6,56.78,11
3809,4.82,2,2,101.77,9
3810,0.37,3,17,149.57,0
3811,9.31,3,0,38.12,16
3812,7.74,1,24,237.84,8
3813,2.57,0,21,82.06,
3814,8.31,3,13,142.62,1
3815,0.18,3,13,70.73,18
3816,4.41,3,29,91.4,
3817,9.94,3,10,227.84,20
3818,7.41,0,22,227.39,14
3819,5.37,1,28,271.01,17
3820,1.07,0,7,271.23,
3821,1.65,2,30,296.91,9
3822,3.24,1,28,11.74,1
3823,3.75,3,14,171.8,3
3824,6.89,0,8,202.13,
3825,5.14,2,11,253.13,0
3826,9.87,1,10,339.36,5
3827,9.79,2,16,369.63,
3828,8.11,2,16,301.27,
3829,3.24,2,17,85.67,9
3830,8.33,1,1,119.54,19
3831,8.98,2,9,176.48,13
3832,9.3,1,20,264.57,
3833,2.43,1,29,142.08,11
3834,2.58,1,7,119.15,
3835,1.81,1,30,284.36,13
3836,6.32,3,26,16.47,10
3837,4.34,0,15,175.87,
3838,9.65,2,1,320.37,
3839,2.93,0,28,245.28,8
3840,4.72,2,9,323.87,
3841,4.14,3,5,107.6,18
3842,8.6,2,15,241.7,8
3843,0.49,1,3,164.15,2
3844,9.49,0,18,74.9,
3845,1.07,3,1,300.27,3
3846,1.92,0,9,22.88,14
3847,9.17,2,13,6.42,
3848,0.83,1,10,20.23,14
3849,6.23,1,17,349.02,2
3850,6.03,3,23,74.2,0
3851,4.24,3,0,319.4,16
3852,0.11,2,28,379.93,4
3853,3.04,1,5,184.46,20
3854,5.7,2,17,289.98,12
3855,8.72,0,17,168.31,13
3856,3.02,0,14,113.94,
3857,4.01,0,10,90.21,17
3858,5.87,3,0,225.88,13
3859,2.12,3,0,85.19,8
3860,2.88,2,8,55.7,18
3861,0.74,2,28,234.65,12
3862,7.83,3,12,40.1,1
3863,2.12,1,7,233.01,0
3864,9.93,2,19,111.31,10
3865,0.34,0,24,316.8,
3866,3.57,1,21,398.87,6
3867,7.42,2,17,383.47,0
3868,2.26,0,4,321.76,
3869,4.65,1,2,325.81,13
3870,3.38,1,15,346.55,6
3871,4.63,1,2,308.67,7
3872,1.55,1,15,389.61,8
3873,6.43,0,5,214.96,14
3874,2.44,0,17,138.49,17
3875,4.61,3,25,386.83,5
3876,1.12,1,17,269.51,18
3877,7.7,3,1,289.43,0
3878,0.44,2,17,39.02,5
3879,4.3,1,1,222.62,18
3880,8.98,1,26,22.91,18
3881,5.49,2,30,108.56,13
3882,9.75,2,28,83.24,14
3883,7.66,2,25,280.68,
3884,2.61,1,30,336.73,
3885,9.56,2,5,101.43,6
3886,7.62,0,30,202.8,
3887,1.78,3,3,334.1,18
3888,8.5,0,17,306.68,
3889,7.94,1,11,97.38,8
3890,5.69,3,18,115.73,3
3891,2.05,2,27,126.4,17
3892,4.5,0,19,283.49,11
3893,3.79,2,12,169.9,17
3894,4.16,3,24,380.16,
3895,2.99,0,16,47.5,17
3896,6.19,0,22,384.2,
3897,0.26,3,4,394.94,
3898,3.82,1,19,12.85,1
3899,8.04,3,28,24.27,18
3900,5.81,1,12,67.3,
3901,7.1,1,3,123.34,1
3902,1.72,0,30,70.36,7
3903,4.53,2,24,24.69,1
3904,6.19,2,1,171.27,16
3905,5.15,0,28,166.66,1
3906,5.18,2,21,196.0,7
3907,7.83,0,21,376.18,17
3908,6.06,0,7,18.47,
3909,1.96,2,14,98.22,10
3910,9.55,0,4,329.61,4
3911,1.17,1,28,98.43,3
3912,1.32,1,10,181.62,
3913,5.58,1,15,67.14,18
3914,4.28,0,0,181.87,8
3915,3.89,2,3,249.05,
3916,6.96,2,27,315.63,
3917,0.5,3,30,127.03,13
3918,2.15,1,4,272.38,
3919,5.87,0,1,85.09,7
3920,5.74,0,30,252.63,5
3921,9.95,3,24,78.59,15
3922,7.59,2,3,332.38,3
3923,0.55,0,25,236.9,2
3924,6.73,3,22,161.32,1
3925,2.01,1,22,26.17,
3926,8.29,2,19,71.01,12
3927,2.94,2,7,297.37,
3928,0.91,1,28,370.49,2
3929,0.87,2,16,248.49,5
3930,4.87,2,3,105.52,
3931,7.88,2,2,224.37,5
3932,6.73,2,29,256.77,13
3933,2.33,3,0,183.67,12
3934,4.37,3,16,56.33,17
3935,2.58,0,23,157.57,17
3936,2.93,1,17,395.7,
3937,5.27,2,22,327.63,15
3938,2.44,1,21,5.25,4
3939,8.45,3,17,49.42,19
3940,0.8,1,20,177.94,
3941,5.81,0,22,47.48,5
3942,8.37,3,25,318.18,13
3943,8.93,2,28,109.98,9
3944,3.63,0,20,288.38,10
3945,8.51,3,21,307.84,
3946,9.46,2,30,32.27,
3947,5.73,0,8,266.03,14
3948,6.7,2,8,250.46,3
3949,10.0,3,24,312.73,5
3950,7.91,2,13,5.91,
3951,0.44,2,9,34.18,10
3952,3.19,1,5,33.66,
3953,9.67,3,14,259.93,
3954,6.85,3,20,234.27,5
3955,5.74,2,7,207.56,
3956,0.96,2,0,325.29,10
3957,2.71,2,17,10.47,5
3958,9.62,3,22,328.1,1
3959,1.74,3,25,157.69,14
3960,5.66,0,6,67.02,
3961,9.95,1,14,271.57,9
3962,7.72,1,26,156.5,0
3963,1.08,2,12,149.14,8
3964,4.77,0,2,254.02,0
3965,1.16,3,13,94.54,7
3966,1.83,3,15,54.0,1
3967,9.65,3,20,69.15,16
3968,7.09,1,27,199.89,2
3969,3.51,3,18,85.31,15
3970,1.59,3,9,391.71,
3971,7.01,1,11,370.76,13
3972,3.99,1,14,64.23,
3973,4.51,0,5,330.34,17
3974,8.95,2,21,312.8,
3975,0.68,1,18,230.75,
3976,5.87,0,3,244.93,
3977,0.56,3,19,36.21,9
3978,9.95,1,13,231.16,16
3979,0.97,0,11,320.38,13
3980,0.38,3,14,234.76,1
3981,8.24,2,5,282.41,15
3982,9.57,3,29,295.01,
3983,0.56,2,24,391.61,20
3984,5.69,2,24,341.28,17
3985,3.4,0,23,89.97,0
3986,5.61,3,30,214.38,1
3987,3.18,1,30,276.41,5
3988,5.88,2,22,71.58,7
3989,1.23,0,14,2.16,9
3990,5.66,1,27,252.18,
3991,7.64,0,3,100.47,12
3992,1.19,0,1,180.24,
3993,4.71,1,19,180.75,13
3994,2.95,2,17,379.99,5
3995,1.31,1,1,310.85,0
3996,9.68,3,28,182.48,
3997,4.91,2,13,15.8,3
3998,5.1,3,3,197.55,
3999,7.92,1,1,118.27,
4000,5.61,2,2,330.22,
4001,8.14,1,29,249.06,11
4002,2.06,0,0,216.1,
4003,6.33,2,6,152.23,20
4004,7.14,3,22,253.08,
4005,5.96,3,26,212.47,
4006,6.67,3,22,306.39,0
4007,2.46,1,22,331.54,4
4008,1.8,2,1,62.76,
4009,1.86,3,1,379.57,8
4010,4.71,2,4,310.29,19
4011,1.98,0,6,348.18,13
4012,1.5,2,3,121.92,3
4013,0.45,3,3,32.08,14
4014,7.33,2,14,216.53,2
4015,7.48,0,10,165.21,6
4016,4.56,2,22,77.2,9
4017,3.92,2,23,239.21,7
4018,3.02,1,30,100.56,5
4019,5.49,2,4,328.85,6
4020,8.1,0,6,155.79,
4021,0.74,1,17,352.76,3
4022,2.08,2,0,28.52,11
4023,7.59,3,18,295.05,
4024,6.66,1,28,126.65,13
4025,1.12,0,24,214.71,16
4026,0.4,0,17,125.17,17
4027,2.24,2,28,169.32,17
4028,1.6,0,25,125.34,20
4029,5.4,0,5,279.53,13
4030,6.09,1,5,206.04,
4031,0.4,2,13,61.2,16
4032,6.54,1,15,343.11,7
4033,9.23,3,26,250.82,1
4034,5.2,0,8,373.42,
4035,1.57,3,16,52.64,9
4036,4.32,3,28,180.29,4
4037,1.17,1,25,31.49,3
4038,0.13,2,6,376.61,16
4039,4.22,3,23,180.43,
4040,8.79,2,11,263.01,
4041,6.91,2,4,388.06,9
4042,7.03,0,8,336.05,6
4043,6.0,3,3,232.75,5
4044,8.8,2,20,324.93,
4045,7.11,2,22,329.84,6
4046,7.08,3,7,231.7,15
4047,8.64,3,15,359.58,3
4048,7.28,1,8,352.33,19
4049,0.89,2,29,200.74,14
4050,5.13,0,6,355.3,
4051,2.76,0,25,297.51,17
4052,1.73,2,22,393.5,
4053,2.32,3,2,286.3,
4054,2.76,1,3,127.05,19
4055,6.89,1,26,208.22,7
4056,0.5,0,21,32.38,
4057,4.42,2,17,334.48,20
4058,9.39,0,19,275.59,14
4059,7.23,2,17,131.37,8
4060,0.32,0,30,125.58,13
4061,4.73,1,11,190.32,2
4062,7.33,3,0,183.2,
4063,1.0,1,8,251.34,14
4064,9.38,1,20,204.64,12
4065,8.41,3,25,144.68,17
4066,4.4,1,11,193.8,17
4067,9.94,3,22,178.24,14
4068,2.08,3,4,141.24,19
4069,3.78,1,21,397.26,7
4070,0.98,0,18,285.96,19
4071,9.31,0,9,242.6,11
4072,8.4,1,22,276.85,
4073,4.45,2,22,233.78,
4074,4.93,1,14,109.66,17
4075,5.15,2,10,204.61,14
4076,6.26,2,17,216.83,
4077,4.55,2,14,316.47,7
4078,0.55,2,7,186.72,16
4079,7.3,2,4,376.96,9
4080,7.81,3,26,87.91,4
4081,0.47,0,16,289.7,4
4082,5.06,0,3,76.17,19
4083,2.18,3,10,162.28,1
4084,8.2,2,20,60.22,13
4085,4.99,1,24,298.79,18
4086,9.82,3,10,102.71,6
4087,9.41,1,8,203.82,8
4088,9.5,1,8,333.22,16
4089,9.1,2,26,223.43,0
4090,9.0,0,15,50.02,
4091,9.48,0,3,351.19,2
4092,5.97,1,19,185.96,
4093,5.43,3,24,24.81,11
4094,2.12,0,19,217.53,17
4095,4.84,0,28,39.57,12
4096,5.03,0,11,290.59,14
4097,8.94,1,0,206.91,12
4098,4.93,3,15,241.84,
4099,1.39,1,16,82.65,3
4100,9.5,3,30,91.11,1
4101,0.63,3,0,192.3,15
4102,4.28,2,7,281.6,6
4103,4.74,3,18,80.7,
4104,5.8,3,17,45.07,
4105,7.11,1,1,11.13,14
4106,0.73,2,17,366.85,16
4107,6.13,2,15,41.65,11
4108,2.67,0,12,130.15,8
4109,4.12,1,7,304.71,8
4110,4.92,0,1,112.47,
4111,2.82,1,23,16.78,17
4112,6.39,3,4,14.5,
4113,5.48,3,2,43.68,18
4114,2.86,3,0,195.08,12
4115,8.26,0,8,350.22,2
4116,6.96,3,5,290.74,
4117,5.67,3,13,158.69,
4118,3.81,3,3,195.04,1
4119,7.62,1,14,343.02,3
4120,9.77,2,8,175.06,15
4121,8.82,0,17,87.04,17
4122,7.48,3,24,201.56,10
4123,2.01,0,14,330.36,
4124,8.83,0,0,269.01,
4125,0.49,3,21,231.82,10
4126,4.31,2,22,382.28,9
4127,8.06,3,21,173.73,
4128,5.53,1,24,186.65,13
4129,5.79,2,3,136.21,14
4130,4.05,1,19,317.1,
4131,7.55,0,26,366.52,18
4132,8.54,1,11,44.87,
4133,1.22,2,4,170.94,19
4134,8.26,1,22,295.51,
4135,0.85,1,6,354.4,8
4136,9.95,0,2,18.12,11
4137,1.93,0,4,136.67,2
4138,1.18,1,30,378.52,1
4139,0.62,1,8,268.86,10
4140,1.99,2,17,157.29,
4141,2.77,1,0,179.69,
4142,3.45,3,25,224.57,
4143,0.51,1,27,275.42,6
4144,9.52,0,2,272.54,9
4145,5.56,1,27,222.24,19
4146,5.44,0,5,279.0,1
4147,3.02,3,10,135.92,14
4148,4.75,0,23,80.14,4
4149,9.11,1,14,106.58,2
4150,3.12,0,20,128.47,9
4151,2.45,2,10,384.33,
4152,5.99,1,29,213.17,
4153,6.28,2,15,253.05,4
4154,2.64,1,3,218.43,14
4155,7.29,0,7,117.61,
4156,9.18,0,11,297.02,6
4157,3.12,0,17,232.73,6
4158,8.63,2,14,335.61,
4159,7.84,2,25,399.13,20
4160,4.45,2,5,288.13,2
4161,5.51,1,10,253.36,17
4162,1.01,3,19,253.9,16
4163,2.89,3,20,278.08,19
4164,3.54,0,30,77.22,14
4165,8.02,1,9,160.04,18
4166,4.41,2,26,344.43,7
4167,1.54,0,4,21.04,3
4168,3.92,0,6,356.28,6
4169,9.77,1,9,149.47,1
4170,7.54,1,11,350.07,
4171,4.78,1,21,158.77,17
4172,3.31,3,15,150.45,14
4173,2.73,0,10,198.69,4
4174,4.83,2,11,123.55,3
4175,1.76,2,27,147.05,17
4176,0.31,3,24,12.53,
4177,6.79,1,19,7.6,1
4178,6.82,3,18,129.66,16
4179,5.34,0,10,40.95,11
4180,5.94,0,14,282.83,
4181,8.08,2,8,55.41,11
4182,4.54,0,18,312.02,14
4183,3.26,3,17,183.51,14
4184,1.69,0,8,212.81,14
4185,3.36,3,22,371.64,
4186,1.67,3,19,323.43,2
4187,7.98,0,20,308.79,
4188,7.39,0,27,152.08,7
4189,7.12,1,9,21.03,3
4190,0.61,3,23,120.31,7
4191,2.33,2,13,258.44,16
4192,6.56,3,29,200.25,7
4193,6.33,2,18,301.59,2
4194,6.87,1,11,321.2,
4195,3.73,0,8,112.58,19
4196,1.37,0,22,322.62,12
4197,6.58,2,10,258.6,14
4198,7.23,3,11,129.96,16
4199,4.31,0,29,334.66,9
4200,4.27,0,19,129.87,19
4201,6.09,3,22,310.69,12
4202,5.7,3,21,221.75,14
4203,9.82,2,21,130.92,17
4204,0.84,0,22,121.55,3
4205,1.73,2,26,191.37,
4206,3.62,2,1,394.46,
4207,4.0,1,7,222.68,8
4208,7.69,0,24,194.24,
4209,2.07,2,23,203.83,7
4210,7.9,0,10,183.36,9
4211,1.76,2,14,234.2,
4212,2.61,2,23,13.4,
4213,3.17,1,27,390.26,9
4214,3.12,2,16,239.7,12
4215,8.08,2,0,93.46,7
4216,9.14,2,5,248.94,3
4217,1.08,1,6,215.19,14
4218,1.32,3,25,274.21,2
4219,6.3,3,20,47.38,12
4220,3.91,2,24,75.93,
4221,6.68,0,30,162.34,10
4222,6.1,3,0,163.86,1
4223,0.64,0,21,291.31,9
4224,8.07,3,2,337.83,15
4225,8.16,2,4,246.31,4
4226,4.97,1,12,22.93,6
4227,8.84,3,3,12.56,16
4228,1.58,0,7,175.48,
4229,5.11,2,2,38.06,19
