Product_id,Store_id,Product_stock,Product_visibility
2429,96,7146,0.04
1741,199,2838,0.16
3925,58,2061,0.03
1495,196,,0.11
2021,96,,0.18
2117,141,7684,0.17
3945,222,7865,0.02
1319,85,1275,0.14
3988,133,1398,0.05
179,148,858,0.14
1763,135,6755,0.15
2854,69,5283,0.19
3327,81,2644,0.03
3646,74,930,0.14
908,68,7102,0.18
1100,21,2643,0.07
1276,29,2475,0.09
3831,153,5636,0.06
4396,81,171,0.06
4904,102,5114,0.04
3068,101,2436,0.03
88,154,1882,0.09
1611,82,6766,0.17
4077,186,1561,0.12
1257,63,9802,0.02
952,201,,0.1
4369,207,3446,0.14
3062,224,5678,0.01
2654,170,2845,0.04
4206,100,4058,0.13
4591,112,4389,0.18
2598,71,9150,0.11
3390,73,8737,0.18
1399,109,3850,0.02
5090,128,4953,0.15
2274,160,1651,0.04
1192,102,2844,0.11
562,102,5341,0.01
4974,116,,0.07
676,14,1980,0.13
98,49,9265,0.11
2134,66,3219,0.03
4962,42,1700,0.05
2653,119,6893,0.18
4721,128,918,0.03
2281,144,3190,0.19
3492,108,9528,0.06
736,9,2149,0.04
2656,222,6185,0.01
3519,144,1715,0.09
4213,132,7109,0.14
3850,47,8872,0.09
3408,46,9635,0.2
2803,157,,0.14
4419,7,4083,0.07
74,43,4577,0.15
1781,55,8945,0.07
4801,91,6342,0.12
1714,20,2240,0.19
3264,43,7364,0.16
1908,215,,0.02
41,8,9566,0.1
4978,51,7790,0.12
5086,55,267,0.05
2465,202,8424,0.04
4986,229,1719,0.19
4031,24,3787,0.16
152,159,,0.08
1464,113,3079,0.14
4265,180,,0.08
109,175,3523,0.18
3528,230,1572,0.04
3309,173,6004,0.13
907,145,9249,0.19
1149,8,5182,0.02
4708,67,9854,0.13
4540,35,9037,0.07
3401,58,6114,0.15
3987,34,6394,0.17
1902,116,8212,0.08
394,175,3146,0.11
717,81,8956,0.16
2508,153,1277,0.17
4861,115,1975,0.16
1168,180,9352,0.12
1802,230,5636,0.07
1447,185,91,0.16
961,35,7721,0.19
3768,167,9065,0.04
1457,7,9758,0.04
525,226,631,0.18
504,97,6523,0.08
3876,216,973,0.19
4790,9,4850,0.08
2436,124,63,0.04
1599,125,3056,0.17
2314,50,6866,0.13
2317,6,5244,0.13
4944,178,9504,0.11
3829,144,9502,0.16
1093,97,8469,0.17
4960,167,8164,0.2
1602,1,9188,0.11
4175,214,9034,0.02
2359,185,2233,0.07
405,9,9207,0.13
3142,95,,0.13
4435,3,8128,0.03
2163,51,5621,0.18
1608,74,4665,0.01
5060,6,8253,0.06
457,175,9366,0.16
3179,112,6681,0.15
1710,162,,0.1
1458,176,1795,0.09
2820,91,3661,0.05
3496,77,19,0.06
2329,220,675,0.16
4964,90,3817,0.12
4106,154,7978,0.1
3139,167,7346,0.2
995,4,7857,0.16
619,83,6782,0.16
2873,123,5266,0.05
1145,134,7390,0.15
4421,216,,0.03
3865,4,758,0.15
2699,115,3104,0.12
2576,163,,0.02
3489,200,4141,0.11
1368,207,,0.15
3929,53,7051,0.19
497,180,7811,0.03
1985,232,9515,0.15
4876,89,8517,0.08
1034,124,6894,0.06
774,189,9362,0.17
2615,98,9577,0.08
2890,185,7704,0.18
144,5,583,0.14
1209,62,2395,0.06
1840,71,9710,0.07
4784,65,3005,0.12
1688,112,2421,0.05
1966,97,9944,0.04
4114,53,7877,0.12
2186,162,2332,0.19
2290,189,5343,0.12
3356,146,4402,0.12
4543,95,7057,0.16
4517,193,6587,0.07
47,120,5476,0.19
226,231,4337,0.2
4090,130,6749,0.17
3938,182,4844,0.04
423,79,5490,0.19
5085,175,5585,0.04
4027,43,4665,0.14
2618,121,6054,0.03
1175,200,319,0.14
894,197,4995,0.2
3376,156,,0.02
288,37,3026,0.17
4353,86,3024,0.11
4905,19,6848,0.07
4302,29,7399,0.14
1961,135,7497,0.11
2472,82,8895,0.11
565,161,7323,0.06
3820,133,1307,0.07
802,85,,0.08
4899,203,4827,0.04
1522,45,2578,0.19
2229,57,820,0.05
3297,209,2585,0.16
2090,40,1787,0.11
349,114,1148,0.17
4828,129,4086,0.1
2207,213,6261,0.15
441,83,,0.16
1299,132,9904,0.06
4554,135,6388,0.06
4376,94,634,0.04
3110,150,3783,0.1
3043,39,7999,0.01
585,161,2879,0.18
5002,19,7001,0.14
1812,150,7168,0.17
4517,205,9485,0.03
4589,171,3563,0.13
4406,205,7424,0.04
2844,100,3968,0.12
193,30,882,0.14
2034,48,1726,0.08
1482,22,2027,0.09
3331,49,7679,0.1
2916,7,9880,0.07
4547,120,7337,0.12
961,3,5540,0.05
4326,79,429,0.04
3852,37,2391,0.04
1740,41,8111,0.11
3994,27,1200,0.09
3739,220,2499,0.08
1739,17,5630,0.17
774,232,1607,0.08
2056,152,5494,0.11
5063,184,3984,0.11
3856,116,7689,0.1
4119,189,5286,0.09
2573,115,2008,0.19
2220,148,4731,0.02
2144,161,7712,0.16
1601,68,1615,0.14
350,113,7874,0.08
504,226,,0.19
700,111,7283,0.03
977,161,2060,0.16
3059,42,4514,0.01
4658,161,4920,0.06
3067,182,4848,0.14
1547,201,5516,0.08
3336,70,4818,0.19
4040,56,1635,0.17
1434,71,7469,0.06
2247,149,4485,0.19
3898,56,3500,0.18
1716,207,2806,0.07
2417,30,7147,0.15
4554,40,9933,0.13
1764,13,9337,0.12
3793,91,6510,0.02
4621,18,7091,0.14
4693,149,9439,0.13
1001,228,1429,0.02
5037,24,1476,0.13
4433,144,,0.11
1925,52,4111,0.16
2891,12,3203,0.05
4527,95,4138,0.11
1048,189,8649,0.16
405,131,1001,0.05
3149,171,7262,0.2
1774,127,4472,0.04
3361,115,6490,0.2
1695,23,4202,0.1
4289,227,9538,0.07
666,86,5364,0.01
4504,64,,0.02
2259,90,,0.09
706,84,1970,0.05
3579,183,8476,0.11
775,204,6706,0.03
179,76,7643,0.03
313,150,5035,0.08
13,138,8268,0.04
3167,177,2110,0.03
2327,220,8489,0.1
2840,61,7209,0.17
2203,65,6248,0.15
1755,98,9837,0.11
1462,45,8115,0.17
2344,214,662,0.09
4668,118,7542,0.16
2729,46,5911,0.16
344,195,9699,0.15
4416,70,2271,0.08
4893,168,7095,0.03
520,116,9068,0.15
4527,21,4480,0.17
3974,175,2952,0.2
3231,149,5142,0.16
2082,15,6079,0.14
1956,163,1467,0.08
2033,148,5298,0.05
4238,54,,0.13
4697,25,3759,0.04
1744,38,2102,0.13
2841,114,854,0.02
408,48,3534,0.13
3870,96,3993,0.08
1130,221,8993,0.12
3198,71,6106,0.16
4482,55,216,0.2
3067,134,2689,0.17
1336,108,193,0.16
1913,60,2760,0.02
4929,155,7355,0.08
2337,122,2092,0.12
712,228,,0.02
3731,172,3246,0.12
5013,53,447,0.13
2268,170,312,0.07
1286,7,7023,0.03
2638,52,498,0.11
3185,176,1987,0.13
3495,211,6084,0.12
3260,66,2124,0.02
2220,130,5286,0.03
4880,10,3491,0.08
2352,68,8989,0.13
1016,139,736,0.08
2262,208,9483,0.1
4314,162,9486,0.1
1205,120,4013,0.16
3956,187,,0.08
3005,232,8849,0.13
4877,169,4220,0.07
3833,67,,0.19
1025,219,7197,0.18
4904,112,920,0.01
5093,130,7113,0.1
149,49,9110,0.02
3559,176,,0.03
3908,212,9162,0.16
4216,67,5278,0.06
416,188,3289,0.06
4540,8,9976,0.08
176,136,8580,0.09
2210,36,9021,0.03
1121,188,2513,0.19
2044,108,206,0.16
1685,165,9122,0.11
3942,125,6647,0.02
2513,174,3645,0.13
2085,102,337,0.17
3677,73,4062,0.01
974,170,5489,0.16
3766,160,7982,0.07
490,74,7091,0.08
2465,73,8634,0.07
266,120,2554,0.12
611,72,2719,0.12
3423,199,,0.06
2193,47,8814,0.05
996,54,5626,0.14
3266,18,8873,0.11
3029,148,,0.05
3221,71,6121,0.05
3815,94,3796,0.02
3960,153,1727,0.07
3037,117,2352,0.13
3435,195,8419,0.07
3288,83,8762,0.06
151,66,3478,0.09
4270,189,327,0.04
1697,12,6121,0.09
2699,202,,0.02
255,14,1103,0.09
781,163,5919,0.11
4980,194,7239,0.01
2475,84,8376,0.12
564,158,2366,0.11
3713,126,,0.03
3331,168,,0.04
439,8,9382,0.17
3521,206,5689,0.07
4706,67,4828,0.2
2637,131,2153,0.02
3842,66,4584,0.17
3894,44,643,0.04
1617,204,3196,0.1
3331,106,6904,0.12
4822,200,9355,0.11
4580,216,4027,0.15
4956,224,9277,0.14
4738,181,860,0.19
2087,9,8213,0.16
3813,44,3800,0.09
1917,215,2425,0.07
2382,87,616,0.03
2017,70,7374,0.15
1933,227,3646,0.13
3693,148,2279,0.14
4844,117,6803,0.12
102,3,,0.1
1355,3,1150,0.09
4367,219,3193,0.19
4305,158,5225,0.1
4735,189,5214,0.13
3589,76,3302,0.01
3777,122,5871,0.04
1103,219,2200,0.04
1497,66,,0.08
4469,40,5180,0.04
3988,89,9272,0.02
2994,46,8532,0.14
2263,206,4135,0.16
184,163,,0.14
3883,12,,0.16
799,4,5156,0.1
1131,106,2343,0.18
1743,17,,0.11
2510,54,,0.03
4426,149,1711,0.07
652,148,4594,0.03
1533,29,7276,0.14
3057,189,1418,0.12
3372,152,,0.11
2851,60,3553,0.04
2330,126,9938,0.15
1067,82,,0.1
3378,177,6162,0.11
4069,218,,0.11
2789,9,2819,0.07
1336,168,909,0.17
3087,133,2748,0.02
4451,34,5946,0.04
4269,212,6852,0.11
4093,202,51,0.1
2677,18,8679,0.12
4749,42,6781,0.05
3849,174,1804,0.14
4829,166,,0.12
3329,121,1059,0.16
307,80,124,0.14
95,82,2947,0.15
2395,22,5561,0.04
2238,213,1980,0.13
3948,31,7689,0.06
4348,99,249,0.08
1936,227,8743,0.11
764,35,9135,0.1
3429,112,5489,0.02
2172,223,3049,0.1
1984,33,3074,0.12
4446,210,2463,0.06
1723,3,9001,0.02
169,61,,0.04
4045,80,2581,0.04
2186,18,1236,0.13
3895,141,9507,0.18
1056,40,9879,0.02
1356,7,5789,0.04
3953,214,5256,0.04
1217,9,8229,0.1
407,108,5011,0.07
2881,121,9454,0.15
1779,107,8546,0.18
2899,201,8303,0.06
4590,141,1908,0.16
1287,162,5461,0.16
1739,136,1634,0.02
1554,226,8997,0.02
2226,197,5428,0.09
1133,176,5304,0.15
229,150,1104,0.07
875,181,7036,0.03
764,204,5175,0.07
4461,163,2875,0.08
4551,167,4831,0.02
3632,139,4945,0.1
2706,215,8619,0.13
1811,62,2060,0.14
1253,32,789,0.09
3324,110,2910,0.07
3095,108,373,0.11
3941,14,6855,0.05
5087,201,9798,0.08
1085,205,,0.17
1953,210,4591,0.1
3226,200,,0.02
3244,113,6347,0.06
4312,54,9407,0.2
57,195,1143,0.15
2514,157,8307,0.03
4406,20,,0.16
1981,10,8723,0.02
411,18,2545,0.03
106,55,5347,0.08
1339,119,5313,0.09
1972,150,8147,0.16
2723,167,5874,0.11
3092,163,2132,0.05
2554,72,3757,0.14
28,222,5175,0.03
3471,192,8510,0.11
4473,190,8307,0.15
2430,56,1887,0.1
3599,218,7166,0.17
3505,159,7524,0.04
4372,1,,0.19
835,162,9923,0.12
1351,210,5160,0.14
3715,104,8915,0.02
2832,143,,0.04
2595,35,3154,0.02
620,187,9917,0.13
2461,169,4462,0.15
865,228,8657,0.01
1210,138,9784,0.16
1010,186,2170,0.19
1602,90,8088,0.14
2033,213,8865,0.02
1863,111,4149,0.18
2521,45,8516,0.13
3214,157,1727,0.11
3683,196,4686,0.05
2423,229,606,0.09
2468,71,6631,0.11
2661,5,7978,0.04
3850,219,6832,0.04
2498,121,630,0.08
3728,66,8174,0.17
4331,48,2207,0.11
1132,61,7576,0.04
493,66,9823,0.03
3711,189,7544,0.18
3503,110,2134,0.1
587,10,7882,0.13
4124,49,7335,0.08
270,69,4946,0.05
3607,25,557,0.05
2653,145,5332,0.05
2915,48,5499,0.02
2925,189,5316,0.03
2658,93,8696,0.09
2135,189,6794,0.03
3806,221,952,0.18
2026,95,3358,0.19
2486,15,4649,0.15
3903,227,7402,0.01
2583,101,2010,0.05
3380,226,9460,0.05
2038,223,4900,0.05
1308,24,2934,0.19
2359,75,3230,0.15
3123,4,1972,0.17
1120,200,248,0.01
4564,100,1428,0.08
2941,24,1936,0.18
4603,223,3614,0.15
1107,204,5494,0.19
3248,67,4730,0.02
1722,226,2675,0.1
4125,110,5025,0.04
1467,218,2085,0.02
939,224,423,0.14
109,175,2259,0.2
3433,118,,0.12
2715,137,9875,0.07
1133,155,9321,0.09
2612,96,8029,0.13
5056,31,9157,0.1
203,180,3008,0.17
1442,122,477,0.04
646,160,2773,0.06
642,170,4837,0.11
63,94,,0.11
2361,8,9214,0.07
356,172,7213,0.16
1875,99,1151,0.05
3907,157,4057,0.05
3422,139,3930,0.12
877,107,2845,0.1
2216,142,4290,0.12
1482,216,3185,0.19
272,71,3003,0.19
379,29,9087,0.18
4138,154,5961,0.07
4906,2,3647,0.11
3029,110,5864,0.19
42,213,2794,0.17
4160,162,111,0.04
108,47,,0.03
1875,41,2377,0.06
2434,16,2623,0.01
3197,209,9577,0.1
1292,91,5356,0.03
5080,77,5501,0.02
143,197,71,0.02
3406,19,1587,0.04
1634,128,1932,0.19
676,201,286,0.11
3869,61,1745,0.11
3526,17,,0.11
4106,119,3408,0.12
4453,140,6232,0.05
3372,42,600,0.17
195,187,8602,0.12
598,131,1870,0.19
925,169,8307,0.18
3966,98,8282,0.03
318,29,8958,0.13
1827,50,,0.18
1809,212,,0.13
4136,122,6395,0.07
1678,44,2615,0.2
1468,61,1645,0.06
2197,3,1045,0.09
1042,13,6641,0.1
1468,95,9744,0.13
977,61,,0.16
4435,72,8008,0.08
535,188,8875,0.18
828,49,2800,0.02
1010,30,7004,0.02
4811,12,2027,0.09
2054,101,2161,0.07
4818,107,,0.2
4149,189,7224,0.11
3748,51,7345,0.12
1565,54,8637,0.12
1576,67,135,0.02
1280,99,6116,0.05
368,52,1245,0.17
3585,72,6639,0.03
1796,50,3532,0.11
4446,161,8646,0.1
4409,127,5858,0.11
4520,126,2120,0.14
3206,135,,0.02
3215,68,5221,0.02
205,118,,0.02
2881,166,8906,0.12
1979,79,9481,0.03
3580,168,9433,0.08
1747,94,9846,0.19
1603,100,3061,0.11
979,142,,0.15
878,62,8180,0.06
1321,53,5753,0.11
4212,3,4729,0.06
4301,108,2768,0.07
3218,232,5255,0.02
960,139,,0.15
2015,157,3265,0.14
4631,90,373,0.03
633,81,8700,0.07
1843,52,4507,0.06
1504,152,8696,0.1
3930,20,2590,0.17
4893,95,8833,0.16
1944,18,1246,0.16
5076,105,2130,0.02
3327,231,6300,0.05
1221,162,8557,0.12
3436,12,9293,0.2
680,74,,0.2
3947,50,8439,0.02
4562,100,8394,0.07
950,43,9087,0.13
15,125,4091,0.06
1882,174,5542,0.15
2648,153,2279,0.08
3984,104,7369,0.03
3942,7,4409,0.17
767,79,4988,0.07
1628,182,,0.04
1077,113,4664,0.02
465,112,9497,0.03
4775,170,9743,0.15
2012,164,9980,0.15
1016,36,7665,0.04
4692,72,7071,0.03
1520,87,1928,0.16
4455,147,4705,0.11
3857,24,8999,0.03
4173,73,7659,0.01
2603,63,9399,0.02
1122,64,4818,0.2
2586,121,4059,0.03
4624,89,3858,0.08
29,20,8915,0.03
3687,201,4293,0.18
2236,209,,0.14
767,230,6002,0.06
4551,61,6501,0.16
2983,38,8179,0.14
586,121,5198,0.04
509,33,1297,0.03
1892,9,7638,0.19
1917,176,4620,0.13
1015,152,1888,0.13
1480,133,732,0.11
4702,80,5738,0.18
2284,227,9533,0.07
4913,128,7832,0.2
800,31,6721,0.03
1254,31,1929,0.1
4043,212,7672,0.12
4014,222,9337,0.05
3296,14,7558,0.01
358,26,2193,0.06
1680,189,608,0.17
3098,152,9391,0.14
5003,202,9623,0.06
4714,18,6567,0.02
940,198,2478,0.05
4963,54,,0.14
461,150,3230,0.05
3376,158,1703,0.17
496,140,9068,0.11
1743,3,6415,0.02
4411,128,5831,0.02
1450,147,9783,0.04
55,76,2189,0.05
3549,11,9053,0.12
4672,37,4165,0.06
2303,102,7837,0.13
4718,13,2021,0.16
3436,108,3678,0.08
985,127,2329,0.17
1733,79,8347,0.06
487,19,9415,0.06
3248,54,5047,0.12
927,48,5840,0.17
2358,221,,0.18
2945,176,5700,0.15
4231,149,4037,0.14
3161,101,7510,0.03
1645,198,5068,0.15
4790,59,9539,0.04
3177,227,5946,0.13
1632,174,2038,0.16
1435,29,7597,0.2
4990,35,1611,0.04
2936,81,9784,0.03
3518,75,577,0.08
2204,179,3571,0.13
2534,186,8251,0.05
1893,77,5447,0.06
793,118,8399,0.16
1245,193,2996,0.15
5106,187,740,0.1
2051,106,,0.01
930,197,4457,0.03
350,178,9772,0.15
953,22,4171,0.05
1763,109,,0.15
4592,134,557,0.19
1589,107,9686,0.2
2892,73,2555,0.08
2200,203,6439,0.18
3623,122,1489,0.07
362,164,913,0.13
3626,206,1143,0.14
877,22,4268,0.09
2351,125,1994,0.05
2048,86,3437,0.02
3246,98,920,0.07
1618,23,1156,0.02
2274,50,1396,0.04
1663,76,,0.14
1262,121,3848,0.15
3417,226,8453,0.2
1914,88,4268,0.17
2046,11,8373,0.02
4057,12,6240,0.09
2263,167,758,0.18
4409,185,1107,0.19
4550,124,7595,0.08
3584,181,6076,0.12
2161,173,,0.07
933,80,2516,0.04
2813,95,4953,0.19
2464,63,3971,0.18
1713,54,8499,0.04
4939,120,5139,0.13
609,39,2800,0.18
1435,72,3054,0.14
1776,48,385,0.13
4154,145,7805,0.13
2297,139,7302,0.02
4671,113,2715,0.06
1613,64,935,0.06
1271,116,1898,0.03
4637,184,,0.1
3619,178,5003,0.1
5069,142,2190,0.09
3473,3,3570,0.19
252,97,2316,0.17
1110,23,1191,0.1
1968,86,1338,0.04
3010,76,,0.11
3686,49,8953,0.05
3289,8,578,0.15
1565,50,7051,0.02
1453,133,8989,0.12
2835,197,7618,0.12
4066,194,3869,0.16
1448,138,9221,0.11
3282,126,123,0.05
746,156,4035,0.11
820,1,3176,0.08
4987,118,2198,0.15
3025,156,821,0.2
4107,120,9830,0.07
1641,79,1048,0.14
71,104,6102,0.15
2529,73,6721,0.04
643,156,9737,0.14
1673,35,4805,0.02
48,36,4242,0.05
2241,95,1086,0.05
3602,77,,0.07
783,53,3518,0.02
1453,170,8007,0.04
3098,60,7094,0.17
383,196,1319,0.01
2599,141,8900,0.01
3752,160,1260,0.04
4614,84,6263,0.02
4748,224,2422,0.07
1733,177,1690,0.11
2633,58,9859,0.06
2073,212,7880,0.07
3018,197,5772,0.1
1953,70,6437,0.12
2211,59,6327,0.19
870,107,744,0.19
2917,121,4845,0.08
4700,228,9576,0.19
4147,162,538,0.04
4620,33,9690,0.2
1667,187,3299,0.19
2070,196,7090,0.16
3691,224,,0.09
1932,18,915,0.09
4280,108,8422,0.08
3380,203,6991,0.06
2974,79,2062,0.03
1800,145,8239,0.19
2581,136,8141,0.11
4671,206,726,0.2
4165,202,5030,0.12
3997,166,137,0.03
4281,91,4765,0.14
1844,189,634,0.08
4416,169,6648,0.15
3605,162,5978,0.14
4508,78,4248,0.19
4162,33,2486,0.05
2911,91,,0.18
3933,31,6075,0.14
4996,73,277,0.1
819,79,3354,0.18
3252,195,2711,0.13
2131,211,296,0.03
1305,16,,0.06
1533,133,2116,0.11
504,173,6135,0.02
3455,148,3495,0.1
3322,145,1223,0.18
3043,138,6451,0.05
2738,208,,0.11
35,122,9454,0.17
3770,185,8447,0.03
1551,16,473,0.02
4784,228,5342,0.12
3817,66,9325,0.16
561,35,3762,0.11
2436,211,9403,0.14
4621,194,9156,0.15
336,55,7716,0.1
3028,179,781,0.12
4787,145,3491,0.04
2213,9,8337,0.19
1981,136,8442,0.16
3620,76,9074,0.03
3162,65,6702,0.16
4352,149,1936,0.19
5109,22,1612,0.06
613,40,1909,0.04
1892,109,117,0.16
3360,207,,0.06
2697,205,7848,0.03
989,174,2020,0.11
717,146,3387,0.15
52,89,9860,0.08
2755,184,3603,0.05
4751,115,4969,0.08
1048,188,1511,0.1
317,160,,0.15
4992,54,6777,0.03
1461,27,9958,0.08
3726,44,4835,0.18
468,3,759,0.2
3319,218,8626,0.16
4483,62,464,0.1
743,108,977,0.19
3081,232,490,0.16
4873,164,2031,0.07
4570,70,3124,0.13
1295,135,,0.15
1540,123,480,0.15
3822,186,486,0.07
294,109,14,0.06
4395,228,4033,0.13
1180,160,8635,0.11
445,108,5635,0.11
4896,209,2636,0.1
3014,33,2617,0.15
1975,30,4441,0.13
148,113,5841,0.12
4058,137,7794,0.1
3806,89,5278,0.17
4201,148,6094,0.1
3348,36,3975,0.04
2697,94,518,0.15
1263,168,7158,0.15
3617,141,719,0.08
1714,195,1377,0.06
4253,180,3060,0.15
3703,171,1195,0.08
4220,149,5581,0.02
286,171,15,0.13
2076,25,1283,0.06
3328,187,9917,0.19
4399,122,7429,0.01
638,87,3206,0.13
3958,19,6739,0.18
1515,160,4517,0.17
2845,190,2794,0.16
2067,192,,0.12
4099,75,3945,0.16
4470,63,7910,0.08
2265,145,,0.15
803,228,6401,0.04
2210,166,3574,0.08
4460,55,2272,0.18
3605,17,,0.04
4549,130,8143,0.05
3669,64,6414,0.11
834,53,3248,0.18
378,44,2297,0.09
1017,97,345,0.13
401,225,,0.03
2608,29,9502,0.07
1875,162,3789,0.2
2940,101,1351,0.06
4745,73,6319,0.18
2863,90,3412,0.06
246,21,5192,0.16
4188,116,7254,0.11
1900,101,,0.18
152,98,5599,0.14
4474,58,4912,0.14
1266,58,1396,0.04
4211,106,6191,0.02
3027,29,6979,0.18
4375,23,7819,0.17
3755,210,7679,0.11
2744,70,3604,0.16
4611,100,6752,0.06
739,45,,0.02
4820,87,7129,0.11
2372,52,506,0.05
4262,52,2970,0.08
2596,149,2920,0.12
4574,148,5395,0.2
751,166,4243,0.02
2587,90,3030,0.14
1923,131,,0.14
693,122,82,0.15
3104,202,925,0.09
2880,206,2163,0.14
3023,224,6499,0.17
4452,168,6500,0.15
2744,80,8917,0.05
3296,97,,0.2
1455,105,6967,0.11
2486,113,6648,0.05
3580,143,4456,0.02
391,49,5206,0.14
2334,59,8824,0.14
570,203,7444,0.02
3605,165,1928,0.03
1333,185,5526,0.2
172,97,6338,0.05
4898,171,3210,0.02
4543,22,6781,0.03
1390,3,4863,0.19
4256,153,,0.06
2387,164,2565,0.09
1147,33,3863,0.02
4833,153,9105,0.03
4355,228,,0.02
2582,71,5802,0.06
2771,184,9503,0.12
3011,229,1235,0.11
3434,133,8909,0.15
5107,82,7472,0.14
2575,222,4043,0.09
2878,229,2110,0.15
4507,215,5953,0.03
4561,220,3571,0.05
759,224,5856,0.02
2368,58,3318,0.19
1753,32,2673,0.03
3445,212,,0.13
2335,126,8908,0.05
806,142,4774,0.13
3415,130,,0.06
4001,175,3619,0.09
764,97,1952,0.06
3657,67,7940,0.18
2676,30,9211,0.11
3841,168,,0.17
2213,164,1907,0.18
4342,169,1149,0.03
1733,217,,0.13
4016,47,7898,0.18
1854,181,,0.16
3739,70,2168,0.07
3270,104,6208,0.02
5041,228,3264,0.05
4515,131,9594,0.1
2251,69,5583,0.13
2445,61,7923,0.09
7,58,8991,0.02
4926,15,9603,0.14
1686,145,2395,0.11
3768,50,4905,0.15
2998,23,9806,0.18
1027,204,2985,0.01
367,161,1257,0.02
1511,163,8359,0.07
2960,224,8081,0.15
1071,41,,0.19
2635,19,1067,0.2
2949,142,7302,0.14
202,103,578,0.06
3642,59,301,0.07
9,42,4002,0.12
1319,3,7743,0.02
1689,62,500,0.12
2194,77,4291,0.15
3034,210,1888,0.03
1235,166,8882,0.15
95,115,439,0.03
3526,186,4290,0.16
1437,216,813,0.06
4096,49,,0.02
4064,12,8673,0.17
3311,47,1189,0.04
2113,189,4805,0.01
4411,141,216,0.19
3756,74,1053,0.03
4322,156,5697,0.05
100,2,5352,0.11
1506,24,934,0.13
1262,23,,0.03
1614,9,1669,0.16
4189,162,6395,0.14
460,229,1473,0.16
4668,97,5226,0.17
4294,114,4834,0.17
3489,124,6415,0.19
3631,8,8633,0.17
4915,22,7951,0.09
4205,108,9281,0.1
667,88,5910,0.19
2265,41,9822,0.09
349,104,6453,0.1
2784,152,279,0.07
962,127,3221,0.03
2641,118,923,0.08
1705,120,,0.06
3004,173,5168,0.06
3422,173,8595,0.2
3390,91,,0.12
2416,189,3376,0.2
1690,119,5611,0.14
5074,152,638,0.13
4164,147,5608,0.14
4870,203,5903,0.05
991,53,9460,0.09
3361,128,2496,0.14
3519,150,1539,0.14
2223,38,6019,0.14
1948,156,9175,0.17
3495,94,6135,0.02
3285,19,3321,0.1
2689,30,7625,0.08
3788,126,9821,0.04
3007,199,6827,0.1
4390,108,6365,0.17
3368,74,200,0.18
4581,151,2422,0.12
1127,192,8653,0.03
454,111,557,0.05
1231,39,8865,0.09
1152,59,4560,0.02
1870,161,4213,0.04
3286,137,,0.17
2836,151,3378,0.05
4551,19,1495,0.05
856,188,3387,0.14
3174,82,8466,0.04
1172,220,4626,0.2
4957,8,115,0.19
2372,20,675,0.03
3317,205,9784,0.04
4787,196,1930,0.11
2490,20,6822,0.11
3525,40,3615,0.02
2383,127,4875,0.05
227,101,9268,0.04
547,61,8303,0.2
703,55,6623,0.12
5063,149,3268,0.15
4023,184,3971,0.03
2158,211,1800,0.08
4167,59,5219,0.16
3426,127,7205,0.17
64,167,3447,0.16
3535,150,230,0.17
2233,88,2596,0.11
2076,209,5300,0.13
1659,48,9261,0.15
4424,35,2459,0.16
2799,52,5216,0.2
2048,119,8779,0.02
2423,218,8229,0.11
736,181,1817,0.12
1433,102,4880,0.02
647,230,2405,0.12
1423,148,6991,0.18
3669,6,4100,0.02
2762,81,1543,0.17
4579,231,4488,0.18
4894,43,6335,0.1
4177,45,,0.18
557,111,5340,0.08
4622,213,1883,0.2
3140,106,5601,0.16
1465,215,5714,0.11
3193,176,9511,0.19
1795,59,1635,0.02
2941,169,5131,0.02
572,81,5452,0.14
4223,26,3314,0.06
4056,40,,0.07
1689,32,315,0.13
3491,105,315,0.1
2114,72,8769,0.05
1805,173,2463,0.01
3542,67,2242,0.09
1934,178,9253,0.11
4832,69,7863,0.19
4657,51,6589,0.11
473,37,6503,0.12
2813,94,9910,0.17
3100,232,751,0.07
4368,127,,0.17
1218,70,2582,0.16
1774,155,834,0.13
1706,151,7496,0.04
198,80,9709,0.05
3185,7,5522,0.18
4317,80,,0.14
4525,198,6441,0.17
2955,133,9524,0.04
1647,35,4728,0.03
371,158,1421,0.08
3724,110,8897,0.14
1894,193,7427,0.03
1984,30,4523,0.05
4815,226,8219,0.08
2509,184,1810,0.12
2456,112,9297,0.08
799,167,5215,0.07
3650,175,1321,0.03
592,217,3463,0.19
3668,1,8580,0.03
3786,86,7256,0.05
235,62,3768,0.07
3283,173,5688,0.2
4007,91,5722,0.05
2519,88,7046,0.09
297,192,7584,0.02
2936,111,4698,0.1
1899,210,992,0.14
3867,88,237,0.17
4117,24,9407,0.15
3720,108,4304,0.03
2681,41,8410,0.16
2880,133,8880,0.09
2029,11,1426,0.02
625,141,6848,0.05
175,63,6487,0.06
1953,121,9506,0.09
4005,193,8185,0.05
4678,115,9362,0.06
2557,212,7831,0.06
4282,165,4589,0.15
2959,99,6729,0.08
4335,194,9387,0.11
3279,179,4640,0.12
2730,112,9232,0.07
4458,60,8026,0.16
1183,80,7236,0.14
2430,159,,0.15
11,159,7412,0.09
2999,153,9693,0.09
503,21,3624,0.13
91,111,5209,0.13
798,19,6800,0.13
4767,139,3457,0.05
3056,194,6576,0.02
3723,115,7086,0.14
2524,23,8839,0.13
4858,162,6850,0.13
3504,12,8290,0.12
3897,174,5412,0.11
30,9,5403,0.13
1598,121,7384,0.02
1493,232,894,0.12
