Product_id,Store_id,Sale_date,Sale_amount
3720,83,1:9:1936,29
2963,27,22:7:2017,8
3594,211,2:9:2013,36
4435,160,2:1:1949,24
518,222,28:3:2015,9
4706,130,18:10:2015,16
1658,151,26:3:2015,23
1747,126,18:2:2004,5
2971,155,26:10:1951,21
4381,120,7:5:1985,1
1673,197,27:10:1970,12
2219,122,9:9:1997,1
2790,46,6:9:1981,36
1153,155,16:9:1966,15
3011,10,28:12:1975,6
1922,231,26:4:1967,6
1192,102,8:9:1964,41
1156,95,11:2:1937,41
975,198,16:4:1929,38
1337,214,1:12:2004,11
2272,53,23:7:1918,31
1878,11,24:12:1919,31
1602,148,14:5:1976,39
2932,77,6:6:1974,5
1988,99,4:8:2014,6
283,104,26:9:1924,19
2056,46,10:7:1993,36
1055,71,10:10:2005,19
3740,216,25:7:2010,31
3833,75,16:3:1977,9
2466,179,25:11:2018,36
2818,137,25:2:2011,31
4604,168,3:3:1942,17
254,128,26:5:1967,7
4587,59,15:5:2012,36
3485,216,15:6:2011,4
4891,134,6:6:1953,41
1373,71,16:7:2017,5
3034,23,20:1:1983,18
987,86,21:11:2014,56
2912,188,17:7:2005,0
47,1,13:12:1993,15
4599,107,7:12:1980,26
154,164,15:5:1962,1
4704,215,6:1:2005,26
395,105,25:1:1994,13
833,77,1:9:2002,31
3424,31,16:2:1990,51
2069,13,11:3:1992,1
2681,117,28:5:1996,5
612,165,30:2:2009,36
4513,68,20:3:2014,3
1359,152,2:5:1995,28
945,220,24:4:2001,11
3788,68,21:2:2018,2
1262,37,4:12:2015,6
2354,154,13:5:2017,36
3888,55,18:5:2014,9
2496,215,22:7:2018,1
547,68,15:1:2014,7
3664,160,12:9:2008,16
4158,33,4:6:2005,21
317,98,10:11:2016,34
4427,85,23:5:1995,24
4465,128,22:9:1999,8
2580,97,6:1:1981,41
4348,103,26:4:1949,46
3901,150,17:7:1955,8
1094,133,8:11:2004,14
1903,28,9:2:2016,16
4757,39,10:2:1982,4
4687,159,15:4:2005,6
2294,40,5:8:1993,2
3054,61,15:5:1990,19
4089,77,19:1:1951,24
3849,187,23:2:1975,18
4224,22,29:6:2003,41
4087,175,2:11:1944,10
2265,48,12:9:1926,15
434,23,2:1:1995,3
4867,62,11:10:2011,1
4770,39,23:9:1941,9
4124,167,20:7:1973,2
1126,104,30:1:1975,11
2050,49,29:9:1992,16
4798,116,10:10:2000,46
1899,68,8:11:2003,6
1470,159,8:9:1998,56
949,146,20:12:1995,16
2255,144,20:12:1999,33
915,163,30:9:2004,2
4907,126,30:12:1996,9
2255,165,28:5:2013,27
1084,111,28:11:2017,20
2622,186,26:10:1984,15
2194,10,26:7:2003,16
1391,210,7:5:2015,33
4037,68,28:2:2015,24
1778,144,31:3:1957,32
1660,56,19:11:1948,6
2088,113,23:1:1992,15
3384,40,17:7:1983,16
2,79,10:10:1990,34
935,121,27:10:2018,21
3667,173,14:3:1998,31
3983,228,2:5:2012,11
4126,204,20:1:1932,31
1445,136,31:7:2016,36
3065,203,4:1:1990,4
1351,76,11:10:1942,26
2066,75,26:8:1987,15
4682,121,31:11:1964,13
1743,177,17:10:2001,31
1895,116,13:8:1991,25
2758,181,5:7:1978,3
4994,89,9:8:2010,1
1566,9,22:5:1993,4
4798,172,1:2:2016,46
808,228,17:6:1974,41
4788,26,11:7:1935,46
206,61,25:11:1984,4
1235,221,23:12:1994,54
4460,43,3:7:1957,15
2419,157,23:11:1965,41
4808,145,4:2:2006,15
3347,219,7:2:1994,46
4527,201,3:5:1965,49
1278,96,18:6:2016,1
4974,158,30:5:1975,11
114,146,3:2:2002,14
4582,76,27:12:1947,32
4282,55,20:12:2015,4
310,84,20:4:2009,12
3459,171,31:7:2017,2
1776,55,14:9:1978,21
2406,85,26:7:2007,51
3467,29,12:11:1990,5
3802,103,16:2:1919,2
358,206,7:8:2010,51
3581,154,21:8:2015,7
4193,86,15:8:2017,16
4032,208,9:12:2006,14
1485,230,29:2:1977,17
574,51,6:6:2009,21
151,110,7:3:1976,1
63,28,7:5:2015,10
2907,200,13:10:1963,21
4121,127,4:7:1987,1
683,158,4:11:2014,21
409,106,4:5:1995,12
1762,132,13:9:1936,6
4443,190,7:8:1995,1
2629,209,21:4:2011,9
514,229,27:3:1973,11
2293,56,7:8:2008,26
2651,218,28:6:1927,24
3108,76,25:8:1994,31
2595,198,11:3:2009,11
4325,232,10:6:1929,55
3065,199,10:1:2018,21
3238,20,31:11:1991,26
4702,52,5:12:2016,20
4963,141,27:5:1964,26
3846,204,30:1:2016,20
4716,44,15:9:2013,18
2260,101,9:4:1990,36
229,224,24:7:2015,14
3020,177,16:1:2017,11
3726,190,4:12:2018,6
2160,108,12:10:2012,11
915,157,20:3:1977,4
1915,49,13:5:2013,18
1757,175,18:9:1974,1
4473,211,2:1:2000,16
1133,42,12:7:2007,21
4908,23,8:1:1995,3
3562,101,17:10:2013,5
951,55,2:12:2004,6
4819,135,30:4:1965,46
3841,154,12:10:2018,21
2887,210,5:6:2018,20
4922,160,23:6:1954,11
3925,21,2:11:2015,14
999,107,16:2:1992,16
5075,224,6:5:2016,14
4592,32,8:7:2012,1
5080,201,23:4:1966,26
4322,83,3:5:1967,15
4383,36,29:11:2015,21
957,33,25:6:2010,25
4001,80,27:11:2004,26
2565,95,28:7:1943,33
927,221,25:6:1957,3
1141,185,6:9:2008,3
2453,217,30:1:1999,31
2702,110,27:2:1911,4
2513,35,4:2:1991,21
1261,55,11:8:1980,3
2429,96,13:5:2015,4
1741,199,6:3:2018,41
3925,58,22:7:1990,27
1495,196,16:3:1971,38
2021,96,13:12:2015,11
2117,141,20:10:2012,41
3945,222,13:6:1998,14
1319,85,26:3:1989,41
3988,133,7:11:1999,23
179,148,6:8:1958,10
1763,135,23:9:2017,26
2854,69,31:10:2013,1
3327,81,17:6:2005,34
3646,74,28:5:1994,6
908,68,28:6:2015,26
1100,21,14:8:2015,51
1276,29,30:8:1992,4
3831,153,19:8:2009,36
4396,81,18:8:1969,1
4904,102,23:10:1992,6
3068,101,27:3:1987,21
88,154,9:12:2016,1
1611,82,16:3:1998,6
4077,186,4:3:1996,3
1257,63,28:3:2016,16
952,201,26:2:1974,3
4369,207,5:2:2006,31
3062,224,5:7:2013,11
2654,170,23:4:2009,6
4206,100,11:12:2010,1
4591,112,4:12:2014,5
2598,71,9:10:2017,20
3390,73,29:1:1954,22
1399,109,27:1:2013,9
5090,128,6:6:2000,1
2274,160,25:3:1985,2
1192,102,19:5:1978,21
562,102,29:7:1964,11
4974,116,31:9:2014,4
676,14,24:11:2004,21
98,49,9:6:2005,18
2134,66,29:11:1996,7
4962,42,16:10:2005,26
2653,119,16:5:2000,1
4721,128,2:10:1964,46
2281,144,26:5:2001,21
3492,108,5:11:2014,7
736,9,1:1:1983,32
2656,222,4:12:1983,12
3519,144,2:10:1978,16
4213,132,7:4:1969,22
3850,47,19:7:1966,20
3408,46,21:2:1963,30
2803,157,10:3:2015,31
4419,7,21:12:2018,5
74,43,22:11:1964,16
1781,55,11:10:1979,16
4801,91,22:10:2008,16
1714,20,17:11:1998,31
3264,43,3:3:2015,51
1908,215,1:6:2008,31
41,8,24:1:1944,8
4978,51,10:4:2015,13
5086,55,12:2:1948,46
2465,202,7:9:2013,15
4986,229,26:7:1945,25
4031,24,29:2:1972,20
152,159,8:9:1985,1
1464,113,19:1:2016,35
4265,180,3:9:1943,11
109,175,5:1:1998,2
3528,230,6:2:2013,29
3309,173,17:9:1958,4
907,145,31:6:1998,15
1149,8,21:7:1965,41
4708,67,1:6:1952,6
4540,35,26:10:1992,41
3401,58,31:4:2007,20
3987,34,18:1:1980,22
1902,116,13:4:1990,11
394,175,11:12:1945,29
717,81,15:9:2007,31
2508,153,27:5:2015,1
4861,115,31:2:2018,0
1168,180,16:11:1993,10
1802,230,29:11:1983,18
1447,185,6:11:2012,8
961,35,25:4:2015,17
3768,167,10:8:1951,51
1457,7,10:1:2018,29
525,226,3:2:1996,29
504,97,8:2:1995,36
3876,216,22:7:2008,6
4790,9,9:11:1995,34
2436,124,9:9:1983,27
1599,125,11:8:2017,1
2314,50,8:12:2018,16
2317,6,28:10:2006,15
4944,178,2:8:1942,25
3829,144,12:9:1976,15
1093,97,2:8:1978,20
4960,167,11:10:1985,10
1602,1,31:6:2012,16
4175,214,26:2:1974,11
2359,185,3:11:2000,5
405,9,26:6:1994,17
3142,95,22:10:2018,33
4435,3,19:6:2018,15
2163,51,15:9:1968,31
1608,74,4:8:2004,3
5060,6,29:4:1987,14
457,175,14:1:2013,9
3179,112,28:10:2018,36
1710,162,4:7:1995,6
1458,176,28:3:1999,23
2820,91,26:3:2007,26
3496,77,5:12:1979,5
2329,220,25:6:2014,31
4964,90,27:6:2000,27
4106,154,14:12:2017,4
3139,167,2:9:1988,10
995,4,17:4:1985,10
619,83,13:5:2007,4
2873,123,12:3:1962,18
1145,134,29:7:1934,23
4421,216,22:12:2018,8
3865,4,7:11:2008,29
2699,115,4:4:2017,3
2576,163,18:10:1986,29
3489,200,9:8:1958,21
1368,207,31:11:1996,31
3929,53,25:11:1944,22
497,180,2:6:1927,14
1985,232,27:4:1983,50
4876,89,28:12:2004,25
1034,124,1:5:1990,31
774,189,29:11:2015,11
2615,98,24:5:2005,14
2890,185,30:6:2015,22
144,5,1:8:2005,4
1209,62,8:11:2009,1
1840,71,21:4:2016,1
4784,65,8:12:1998,27
1688,112,19:9:2014,6
1966,97,30:4:2010,10
4114,53,22:1:1928,51
2186,162,5:7:2000,1
2290,189,22:6:2008,15
3356,146,29:3:2015,27
4543,95,24:6:1959,7
4517,193,3:7:2016,19
47,120,16:6:1979,18
226,231,24:1:1967,20
4090,130,25:4:1923,31
3938,182,31:10:2014,25
423,79,7:2:2009,6
5085,175,25:11:1963,16
4027,43,3:10:1960,16
2618,121,26:2:1958,46
1175,200,1:11:2004,21
894,197,3:3:2013,11
3376,156,12:11:1990,11
288,37,8:11:2009,16
4353,86,8:12:2011,26
4905,19,8:3:1955,36
4302,29,29:2:2004,13
1961,135,24:11:1970,10
2472,82,25:2:1945,41
565,161,28:3:1982,23
3820,133,8:1:2004,51
802,85,7:12:1997,36
4899,203,29:4:1989,33
1522,45,3:8:2017,28
2229,57,25:7:1978,16
3297,209,18:6:2001,24
2090,40,22:10:1993,32
349,114,26:4:2006,24
4828,129,30:8:1965,2
2207,213,7:11:2004,6
441,83,23:8:1952,41
1299,132,6:6:1921,6
4554,135,17:10:1970,25
4376,94,28:9:1954,30
3110,150,9:6:1946,40
3043,39,29:9:2005,16
585,161,11:7:1949,29
5002,19,7:4:1956,8
1812,150,10:11:1970,16
4517,205,3:1:1993,6
4589,171,9:8:2003,2
4406,205,14:6:1935,46
2844,100,28:11:1945,25
193,30,27:7:2018,27
2034,48,29:5:1915,46
1482,22,14:4:1973,1
3331,49,8:6:2006,31
2916,7,10:12:2016,51
4547,120,3:3:1982,20
961,3,29:8:2010,19
4326,79,3:1:1981,4
3852,37,9:6:2004,24
1740,41,21:12:1999,16
3994,27,13:2:2013,24
3739,220,15:6:2016,1
1739,17,28:4:1976,6
774,232,28:11:1931,2
2056,152,24:1:2006,17
5063,184,4:10:2007,4
3856,116,23:8:2000,12
4119,189,19:3:1983,6
2573,115,7:9:2004,11
2220,148,21:3:1993,35
2144,161,15:4:1986,1
1601,68,4:6:2018,25
350,113,22:12:1989,25
504,226,25:4:1995,31
700,111,13:7:2015,31
977,161,21:11:2018,9
3059,42,27:10:2006,0
4658,161,19:10:1972,21
3067,182,12:7:1982,2
1547,201,20:2:1974,14
3336,70,11:3:1942,20
4040,56,1:6:1958,1
1434,71,17:7:2016,46
2247,149,30:8:2009,19
3898,56,1:10:1944,26
1716,207,5:11:2004,46
2417,30,16:11:2014,16
4554,40,16:5:1981,25
1764,13,26:5:2017,20
3793,91,28:2:2010,15
4621,18,23:8:1982,41
4693,149,23:12:1994,15
1001,228,19:1:1937,0
5037,24,18:6:1989,1
4433,144,12:11:1970,36
1925,52,1:3:1996,6
2891,12,1:8:1993,36
4527,95,2:3:1953,36
1048,189,25:7:1993,6
405,131,23:5:2005,20
3149,171,16:11:1969,15
1774,127,26:1:1957,1
3361,115,28:9:2010,23
1695,23,12:2:2001,3
4289,227,19:12:2015,18
666,86,14:12:2003,41
4504,64,9:9:2015,30
2259,90,24:7:1977,15
706,84,31:6:1977,4
3579,183,14:3:2009,18
775,204,30:8:2002,7
179,76,22:12:1973,1
313,150,6:5:1933,16
13,138,8:10:2008,31
3167,177,14:5:1964,39
2327,220,19:7:2015,21
2840,61,7:1:1978,10
2203,65,29:10:2013,24
1755,98,16:6:2005,25
1462,45,8:4:2013,16
2344,214,12:12:1945,1
4668,118,17:5:2014,12
2729,46,6:6:2018,1
344,195,8:8:2000,21
4416,70,1:6:1908,36
4893,168,26:12:1967,19
520,116,9:10:1994,13
4527,21,10:8:2017,46
3974,175,31:9:2004,14
3231,149,22:7:1994,49
2082,15,31:1:2013,16
1956,163,23:4:2003,32
2033,148,4:3:1994,5
4238,54,27:5:2008,9
4697,25,30:1:2005,11
1744,38,8:6:1967,19
2841,114,26:9:2008,9
408,48,4:10:1996,29
3870,96,3:6:2016,10
1130,221,18:11:1999,23
3198,71,20:7:2011,29
4482,55,31:6:2009,21
3067,134,8:8:1960,4
1336,108,27:2:2001,0
1913,60,25:9:2018,6
4929,155,28:5:1958,19
2337,122,24:7:1992,40
712,228,6:6:1968,4
3731,172,23:1:1987,21
5013,53,3:11:2014,36
2268,170,12:4:2014,36
1286,7,20:2:2018,6
2638,52,5:11:1963,35
3185,176,20:11:1957,21
3495,211,14:6:2005,6
3260,66,15:4:2016,16
2220,130,2:3:1973,15
4880,10,14:5:1979,36
2352,68,25:3:2017,14
1016,139,9:8:2010,33
2262,208,9:7:1993,21
4314,162,30:1:1997,11
1205,120,30:10:1992,36
3956,187,26:8:1930,2
3005,232,8:4:1925,6
4877,169,26:7:1937,31
3833,67,17:5:1950,21
1025,219,29:11:1923,14
4904,112,28:3:2014,16
5093,130,26:7:1932,21
149,49,25:10:2000,46
3559,176,2:3:1954,21
3908,212,11:6:2000,51
4216,67,4:12:1986,16
416,188,11:11:2010,31
4540,8,26:1:1983,26
176,136,13:5:2013,41
2210,36,4:6:1944,61
1121,188,18:12:2015,26
2044,108,2:5:2003,34
1685,165,23:7:2014,36
3942,125,12:9:1933,1
2513,174,11:1:2017,16
2085,102,7:4:2006,32
3677,73,18:12:2013,4
974,170,16:2:2005,15
3766,160,9:10:1952,16
490,74,3:12:2018,15
2465,73,1:2:2011,21
266,120,9:3:1980,1
611,72,10:8:1991,21
3423,199,10:8:2018,11
2193,47,16:3:1971,11
996,54,3:1:2004,6
3266,18,5:7:1989,23
3029,148,31:11:1979,14
3221,71,8:2:2010,5
3815,94,11:7:1980,30
3960,153,5:7:1999,46
3037,117,17:11:2002,6
3435,195,12:7:2005,17
3288,83,5:1:1933,21
151,66,30:9:2013,8
4270,189,25:11:1989,33
1697,12,4:1:1984,20
2699,202,8:3:2006,5
255,14,13:1:2016,27
781,163,13:7:1992,36
4980,194,9:7:2018,11
2475,84,18:1:1930,26
564,158,18:7:1995,26
3713,126,21:4:1935,26
3331,168,25:5:1935,30
439,8,25:3:2009,36
3521,206,9:9:2010,21
4706,67,14:11:1983,24
2637,131,21:6:1956,10
3842,66,6:12:2011,4
3894,44,31:8:1995,1
1617,204,7:5:1927,34
3331,106,19:10:2000,51
4822,200,28:12:1956,14
4580,216,18:12:2008,33
4956,224,27:5:2018,7
4738,181,27:11:1949,31
2087,9,22:7:1977,26
3813,44,26:2:2003,24
1917,215,16:10:2007,25
2382,87,22:5:2001,30
2017,70,27:5:1999,36
1933,227,10:5:1981,8
3693,148,14:8:1974,10
4844,117,8:11:1967,46
102,3,18:10:1999,4
1355,3,20:3:2003,1
4367,219,6:12:1923,6
4305,158,4:9:1978,15
4735,189,30:5:1982,46
3589,76,21:7:1948,31
3777,122,7:10:1993,1
1103,219,17:6:1992,16
1497,66,22:7:1997,21
4469,40,15:6:1982,21
3988,89,16:8:2003,24
2994,46,8:9:1997,24
2263,206,13:6:2014,11
184,163,9:12:2014,5
3883,12,17:6:2004,23
799,4,26:9:2001,24
1131,106,23:12:1930,36
1743,17,7:6:1978,16
2510,54,16:5:1987,34
4426,149,30:7:1984,14
652,148,11:10:2012,35
1533,29,5:6:1975,18
3057,189,6:6:2003,1
3372,152,4:12:2005,21
2851,60,12:3:2017,34
2330,126,20:1:1942,35
1067,82,21:2:2011,26
3378,177,12:9:2005,31
4069,218,16:1:2011,32
2789,9,30:9:1970,21
1336,168,7:5:1980,1
3087,133,30:5:2002,9
4451,34,26:1:1967,4
4269,212,19:1:1966,26
4093,202,28:8:1997,5
2677,18,7:11:1986,23
4749,42,21:5:2004,8
3849,174,10:3:2002,26
4829,166,5:1:2015,25
3329,121,6:6:1963,26
307,80,25:10:2008,31
95,82,29:12:1993,27
2395,22,31:11:1996,6
2238,213,25:2:1991,2
3948,31,12:7:1993,16
4348,99,31:6:2017,36
1936,227,2:8:1971,14
764,35,17:2:2006,1
3429,112,9:5:2018,15
2172,223,3:3:1995,1
1984,33,10:2:2002,11
4446,210,26:5:2016,10
1723,3,10:11:2016,14
169,61,5:5:1979,0
4045,80,8:7:2003,27
2186,18,2:3:2005,9
3895,141,26:6:1981,21
1056,40,21:10:2012,22
1356,7,16:1:2016,31
3953,214,24:3:1951,26
1217,9,15:8:1968,12
407,108,31:9:2001,24
2881,121,16:9:2010,16
1779,107,7:8:1955,23
2899,201,15:2:2013,34
4590,141,14:5:1990,26
1287,162,25:9:2017,10
1739,136,29:6:2014,5
1554,226,18:3:1993,19
2226,197,16:11:1992,18
1133,176,31:3:1965,54
229,150,3:11:1968,1
875,181,29:3:1970,16
764,204,7:6:1967,6
4461,163,14:7:2015,30
4551,167,18:4:2005,5
3632,139,9:7:2009,3
2706,215,8:7:2016,24
1811,62,31:11:2003,25
1253,32,23:11:2009,34
3324,110,8:5:1957,21
3095,108,18:7:2017,16
3941,14,24:6:1993,15
5087,201,15:8:1989,13
1085,205,7:2:1981,4
1953,210,18:2:2015,30
3226,200,26:7:1958,9
3244,113,18:6:1954,46
4312,54,31:6:2011,23
57,195,27:7:2003,8
2514,157,18:5:1976,9
4406,20,21:1:2015,21
1981,10,25:4:1991,12
411,18,16:4:2005,30
106,55,4:2:2013,2
1339,119,11:8:1950,7
1972,150,11:9:1946,19
2723,167,12:1:1961,11
3092,163,2:2:1999,14
2554,72,27:2:1980,24
28,222,7:11:2007,17
3471,192,31:1:1986,4
4473,190,16:2:1987,1
2430,56,6:9:1927,4
3599,218,29:11:1973,11
3505,159,28:2:1994,31
4372,1,2:3:2004,27
835,162,18:3:1995,17
1351,210,26:8:2015,45
3715,104,18:4:1992,6
2832,143,8:6:2011,0
2595,35,25:10:1974,11
620,187,18:12:2005,14
2461,169,23:2:2005,0
865,228,24:7:2018,16
1210,138,14:9:2006,10
1010,186,25:11:2013,16
1602,90,14:6:1992,18
2033,213,1:1:1976,4
1863,111,12:11:2018,21
2521,45,23:9:2013,15
3214,157,7:11:2016,36
3683,196,18:1:1974,38
2423,229,21:5:1929,28
2468,71,29:7:2003,24
2661,5,7:6:1999,50
3850,219,6:3:2005,17
2498,121,12:9:2009,31
3728,66,26:2:1994,11
4331,48,15:3:1970,28
1132,61,19:6:2005,8
493,66,25:2:2001,56
3711,189,4:5:1988,10
3503,110,8:11:1948,10
587,10,12:10:2009,21
4124,49,12:1:2014,14
270,69,26:5:2007,6
3607,25,11:2:1980,4
2653,145,27:11:2018,4
2915,48,5:11:1941,11
2925,189,22:8:1984,51
2658,93,15:3:1997,28
2135,189,14:10:2003,2
3806,221,2:1:2003,39
2026,95,20:8:1985,29
2486,15,4:4:2015,23
3903,227,3:4:2000,10
2583,101,23:6:2002,41
3380,226,20:11:2016,14
2038,223,29:5:2008,29
1308,24,13:10:2007,26
2359,75,25:5:2014,0
3123,4,25:10:1987,21
1120,200,10:10:1974,10
4564,100,1:5:1957,25
2941,24,27:2:1995,5
4603,223,9:12:1999,1
1107,204,11:3:1966,26
3248,67,1:5:1989,6
1722,226,1:7:2008,26
4125,110,7:9:1977,24
1467,218,30:5:1988,31
939,224,3:11:2015,4
109,175,5:5:1902,3
3433,118,29:9:2014,41
2715,137,2:8:1980,16
1133,155,17:9:1921,56
2612,96,16:5:2016,11
5056,31,13:12:1956,31
203,180,18:4:1990,4
1442,122,19:7:2004,37
646,160,4:5:1997,10
642,170,16:10:2014,21
63,94,9:2:1986,29
2361,8,25:5:1929,26
356,172,11:10:2015,56
1875,99,29:2:2015,19
3907,157,29:2:1963,4
3422,139,15:1:2012,31
877,107,26:9:1926,6
2216,142,16:12:1985,3
1482,216,6:4:2005,6
272,71,2:7:2002,19
379,29,12:12:1964,29
4138,154,10:9:2015,27
4906,2,26:8:1963,9
3029,110,31:1:1973,11
42,213,14:12:2016,28
4160,162,27:11:2000,7
108,47,9:12:1948,16
1875,41,5:2:1991,6
2434,16,10:2:1938,24
3197,209,18:11:1973,17
1292,91,24:2:1991,56
5080,77,26:9:1982,30
143,197,20:8:1971,46
3406,19,23:8:2003,11
1634,128,22:12:1997,11
676,201,5:12:2008,44
3869,61,17:3:1951,21
3526,17,19:10:1971,30
4106,119,6:2:1994,4
4453,140,27:11:1988,25
3372,42,12:11:1999,26
195,187,24:2:2013,41
598,131,13:4:1994,4
925,169,29:12:1942,11
3966,98,29:4:2010,5
318,29,24:11:2002,54
1827,50,22:6:2017,33
1809,212,23:10:1979,21
4136,122,10:5:2007,25
1678,44,2:12:1992,29
1468,61,2:6:1968,7
2197,3,29:5:2003,26
1042,13,27:8:1998,14
1468,95,1:6:1992,4
977,61,29:1:1981,0
4435,72,1:9:1982,15
535,188,8:11:2007,55
828,49,31:4:1999,26
1010,30,11:3:2011,11
4811,12,9:8:1997,10
2054,101,27:11:2015,5
4818,107,19:2:1962,21
4149,189,28:2:2008,11
3748,51,17:10:2007,17
1565,54,11:12:2008,6
1576,67,29:12:2013,41
1280,99,20:12:2018,28
368,52,30:8:2010,21
3585,72,19:5:2008,12
1796,50,7:11:2018,6
4446,161,12:7:2013,11
4409,127,29:11:1959,9
4520,126,28:3:1966,25
3206,135,4:4:1959,1
3215,68,29:5:2007,15
205,118,11:4:2016,25
2881,166,27:3:2000,17
1979,79,23:9:1999,51
3580,168,1:2:1985,11
1747,94,26:4:1972,12
1603,100,12:6:1954,6
979,142,9:1:2005,21
878,62,17:10:1998,14
1321,53,12:6:1927,23
4212,3,1:6:2012,26
4301,108,17:5:2002,3
3218,232,19:2:1974,46
960,139,10:5:2008,26
2015,157,12:7:1990,16
4631,90,25:3:1995,4
633,81,21:6:1997,11
1843,52,18:1:2004,11
1504,152,18:12:1986,6
3930,20,13:12:2009,34
4893,95,25:5:1986,22
1944,18,3:11:1986,1
5076,105,29:2:1989,28
3327,231,4:7:1977,9
1221,162,15:2:2003,51
3436,12,9:3:1999,16
680,74,24:1:2005,29
3947,50,14:9:2017,41
4562,100,15:3:1937,56
950,43,18:12:1979,16
15,125,15:8:2018,34
1882,174,6:4:1994,36
2648,153,31:1:2014,4
3984,104,20:4:1940,26
3942,7,25:7:2018,9
767,79,17:6:2016,30
1628,182,17:5:1962,28
1077,113,30:9:1987,11
465,112,12:12:2016,12
4775,170,22:1:2006,14
2012,164,17:6:2010,26
1016,36,18:4:1998,14
4692,72,6:4:1983,14
1520,87,21:6:1986,31
4455,147,10:9:1977,6
3857,24,2:6:2008,30
4173,73,23:4:1956,9
2603,63,27:12:2003,12
1122,64,23:7:2004,29
2586,121,13:3:1977,27
4624,89,18:3:2017,35
29,20,24:4:1998,4
3687,201,17:12:2014,4
2236,209,14:1:1970,6
767,230,30:12:2016,18
4551,61,18:8:1969,10
2983,38,20:7:1984,14
586,121,5:11:1971,19
509,33,16:6:2004,6
1892,9,14:9:1978,19
1917,176,29:6:1973,29
1015,152,12:8:1999,6
1480,133,20:1:2002,6
4702,80,18:3:2010,16
2284,227,16:12:1987,36
4913,128,23:3:1974,13
800,31,25:8:1951,16
1254,31,20:9:1949,16
4043,212,16:10:1977,13
4014,222,17:3:1981,19
3296,14,22:3:2015,51
358,26,10:7:2013,21
1680,189,14:9:1986,16
3098,152,20:10:1990,16
5003,202,6:8:2011,6
4714,18,25:6:1993,7
940,198,13:8:1937,31
4963,54,17:10:2006,29
461,150,24:7:1936,14
3376,158,25:11:1979,14
496,140,12:12:2015,9
1743,3,14:9:2017,41
4411,128,3:7:2017,61
1450,147,22:10:2016,24
55,76,1:1:1982,9
3549,11,18:10:1957,36
4672,37,2:8:2008,31
2303,102,9:3:2017,21
4718,13,23:8:1987,0
3436,108,16:11:2006,1
985,127,10:12:1933,33
1733,79,23:12:2000,6
487,19,10:12:2015,26
3248,54,12:1:1998,16
927,48,17:12:2010,13
2358,221,9:3:1975,31
2945,176,19:7:1967,6
4231,149,9:3:1966,36
3161,101,19:3:2018,11
1645,198,2:2:2013,5
4790,59,30:8:2010,23
3177,227,13:4:1988,1
1632,174,12:11:1992,19
1435,29,23:11:1957,14
4990,35,23:3:1990,3
2936,81,13:12:1951,16
3518,75,10:8:1943,46
2204,179,1:11:2016,31
2534,186,5:10:2003,11
1893,77,16:11:2004,23
793,118,28:2:2010,1
1245,193,1:9:1997,22
5106,187,12:12:1959,28
2051,106,19:3:1944,1
930,197,14:4:2004,31
350,178,28:10:1950,38
953,22,31:2:2007,0
1763,109,30:8:2006,49
4592,134,29:1:2013,9
1589,107,8:8:1945,6
2892,73,23:8:1984,29
2200,203,11:3:1975,11
3623,122,1:12:1954,11
362,164,2:8:1998,27
3626,206,2:1:2011,7
877,22,1:6:1996,11
2351,125,23:9:1929,12
2048,86,5:10:1989,28
3246,98,27:4:2007,40
1618,23,23:7:2011,16
2274,50,24:6:2018,0
1663,76,21:5:2000,2
1262,121,8:8:1981,9
3417,226,28:2:1981,51
1914,88,9:9:1965,34
2046,11,22:5:1988,41
4057,12,18:5:2011,11
2263,167,18:6:1997,1
4409,185,19:10:2012,7
4550,124,21:11:1995,36
3584,181,28:3:1993,21
2161,173,5:12:2010,14
933,80,8:11:2008,16
2813,95,30:1:1975,16
2464,63,3:3:2007,4
1713,54,9:1:2015,21
4939,120,26:6:2009,21
609,39,24:12:1955,16
1435,72,25:1:2018,4
1776,48,30:6:1938,31
4154,145,5:3:1997,56
2297,139,27:7:2012,6
4671,113,16:11:1958,4
1613,64,25:3:2012,14
1271,116,17:4:1990,26
4637,184,15:11:1914,1
3619,178,31:6:2014,1
5069,142,11:6:1985,21
3473,3,26:2:2008,6
252,97,6:6:1983,32
1110,23,7:5:2013,24
1968,86,24:3:2002,46
3010,76,24:7:1975,1
3686,49,13:10:2000,56
3289,8,27:3:2017,0
1565,50,22:4:2018,1
1453,133,22:7:2001,31
2835,197,27:9:2007,21
4066,194,20:9:2018,21
1448,138,2:8:2001,21
3282,126,11:9:1980,2
746,156,14:4:1994,6
820,1,25:3:2008,31
4987,118,14:5:2011,11
3025,156,4:5:1988,11
4107,120,9:10:2000,19
1641,79,18:9:2011,16
71,104,10:3:1938,26
2529,73,15:1:1961,36
643,156,13:8:1995,41
1673,35,3:12:1976,29
48,36,30:12:1966,24
2241,95,16:2:1990,41
3602,77,27:4:1982,31
783,53,10:4:1940,26
1453,170,11:12:2009,26
3098,60,9:1:2017,5
383,196,9:8:1978,6
2599,141,3:6:1966,16
3752,160,28:4:1971,3
4614,84,25:4:1947,8
4748,224,25:9:2015,2
1733,177,5:5:1987,4
2633,58,13:8:2012,9
2073,212,8:5:1966,36
3018,197,16:10:1977,17
1953,70,14:9:1915,35
2211,59,11:2:2001,6
870,107,26:7:1983,34
2917,121,26:4:1987,11
4700,228,17:5:1992,31
